min_abs_slope_pct,block_body_band,block_sunday,sl_loss_usdt,breakeven_usdt,lock_profit_activate_usdt,lock_profit_usdt,trail_activate_usdt,trail_start_usdt,trail_distance_usdt,blofin_n,blofin_wins,blofin_losses,blofin_win_rate,blofin_net_pnl,blofin_gross_win,blofin_gross_loss,blofin_profit_factor,blofin_avg_win,blofin_avg_loss,blofin_avg_trade,blofin_max_dd,blofin_max_dd_pct_of_capital,blofin_largest_loss_streak,blofin_largest_loss_run_usdt,blofin_is_net_pnl,blofin_is_pf,blofin_oos_net_pnl,blofin_oos_pf,blofin_oos_n,lighter_n,lighter_wins,lighter_losses,lighter_win_rate,lighter_net_pnl,lighter_gross_win,lighter_gross_loss,lighter_profit_factor,lighter_avg_win,lighter_avg_loss,lighter_avg_trade,lighter_max_dd,lighter_max_dd_pct_of_capital,lighter_largest_loss_streak,lighter_largest_loss_run_usdt,lighter_is_net_pnl,lighter_is_pf,lighter_oos_net_pnl,lighter_oos_pf,lighter_oos_n,score_lighter,score_blofin
0.12,"(0.3, 0.6)",True,100,8,18,13,38,43,10,522,245,277,0.4693,5735.29,9330.8,3595.51,2.595,38.08,-12.98,10.987,-361.65,-18.08,11,-254.12,4884.6,3.152,850.69,1.642,157,522,417,105,0.7989,10434.41,12888.27,2453.86,5.252,30.91,-23.37,19.989,-248.92,-12.45,4,-218.0,8170.61,6.282,2263.81,3.496,157,94.23,89.26
0.12,"(0.3, 0.6)",True,100,8,18,13,38,43,15,522,245,277,0.4693,4844.89,8440.39,3595.51,2.347,34.45,-12.98,9.281,-383.96,-19.2,11,-254.12,4214.6,2.857,630.28,1.476,157,522,417,105,0.7989,9543.93,11997.79,2453.86,4.889,28.77,-23.37,18.283,-253.98,-12.7,4,-218.0,7500.52,5.848,2043.41,3.253,157,94.01,87.1
0.12,"(0.3, 0.6)",True,100,8,18,13,38,43,20,522,244,278,0.4674,3978.08,7574.69,3596.61,2.106,31.04,-12.94,7.621,-463.47,-23.17,11,-254.12,3564.47,2.57,413.62,1.312,157,522,417,105,0.7989,8677.04,11130.9,2453.86,4.536,26.69,-23.37,16.623,-259.54,-12.98,4,-218.0,6850.3,5.428,1826.74,3.014,157,93.74,80.66
0.12,"(0.3, 0.6)",True,100,10,20,15,30,35,10,523,389,134,0.7438,5979.31,9877.2,3897.89,2.534,25.39,-29.09,11.433,-367.31,-18.37,6,-254.12,5159.3,3.158,820.01,1.544,157,523,410,113,0.7839,10687.32,13477.18,2789.86,4.831,32.87,-24.69,20.435,-250.08,-12.5,4,-218.0,8454.33,6.023,2232.98,3.017,157,93.7,88.53
0.12,"(0.3, 0.6)",True,100,10,20,15,30,35,15,522,389,133,0.7452,5017.51,8819.45,3801.94,2.32,22.67,-28.59,9.612,-374.23,-18.71,6,-254.12,4336.39,2.802,681.11,1.488,157,522,410,112,0.7854,9716.5,12401.86,2685.36,4.618,30.25,-23.98,18.614,-257.01,-12.85,4,-218.0,7622.35,5.529,2094.15,3.089,157,94.1,88.3
0.12,"(0.3, 0.6)",True,100,10,20,15,30,35,20,522,389,133,0.7452,3974.88,7789.46,3814.58,2.042,20.02,-28.68,7.615,-381.78,-19.09,6,-254.12,3565.06,2.476,409.83,1.293,157,522,410,112,0.7854,8673.79,11359.15,2685.36,4.23,27.71,-23.98,16.616,-264.56,-13.23,4,-218.0,6850.92,5.071,1822.88,2.819,157,93.71,80.79
0.12,"(0.3, 0.6)",True,100,10,20,15,35,40,10,522,390,132,0.7471,5863.01,9676.49,3813.48,2.537,24.81,-28.89,11.232,-367.31,-18.37,6,-254.12,4978.75,3.062,884.27,1.632,157,522,410,112,0.7854,10562.04,13247.4,2685.36,4.933,32.31,-23.98,20.234,-250.08,-12.5,4,-218.0,8264.73,5.911,2297.31,3.292,157,94.26,89.43
0.12,"(0.3, 0.6)",True,100,10,20,15,35,40,15,522,389,133,0.7452,4905.5,8719.98,3814.48,2.286,22.42,-28.68,9.398,-374.23,-18.71,6,-254.12,4267.19,2.766,638.32,1.456,157,522,410,112,0.7854,9604.47,12289.83,2685.36,4.577,29.98,-23.98,18.399,-257.01,-12.85,4,-218.0,7553.11,5.488,2051.36,3.047,157,93.97,87.44
0.12,"(0.3, 0.6)",True,100,10,20,15,35,40,20,522,388,134,0.7433,3953.82,7771.9,3818.08,2.036,20.03,-28.49,7.574,-381.78,-19.09,6,-254.12,3550.05,2.468,403.77,1.289,157,522,410,112,0.7854,8652.72,11338.08,2685.36,4.222,27.65,-23.98,16.576,-264.56,-13.23,4,-218.0,6835.9,5.062,1816.81,2.813,157,93.69,80.61
0.12,"(0.3, 0.6)",True,100,10,20,15,40,45,10,522,390,132,0.7471,5656.92,9470.39,3813.48,2.483,24.28,-28.89,10.837,-365.15,-18.26,6,-254.12,4851.53,3.009,805.38,1.576,157,522,410,112,0.7854,10356.0,13041.36,2685.36,4.856,31.81,-23.98,19.839,-248.92,-12.45,4,-218.0,8137.56,5.835,2218.43,3.213,157,94.04,88.85
0.12,"(0.3, 0.6)",True,100,10,20,15,40,45,15,522,390,132,0.7471,4832.93,8646.41,3813.48,2.267,22.17,-28.89,9.258,-372.71,-18.64,6,-254.12,4234.59,2.753,598.34,1.428,157,522,410,112,0.7854,9531.94,12217.3,2685.36,4.55,29.8,-23.98,18.26,-255.48,-12.77,4,-218.0,7520.55,5.469,2011.39,3.007,157,93.8,86.65
0.12,"(0.3, 0.6)",True,100,10,20,15,40,45,20,522,389,133,0.7452,3980.08,7794.56,3814.48,2.043,20.04,-28.68,7.625,-380.26,-19.01,6,-254.12,3596.96,2.489,383.12,1.274,157,522,410,112,0.7854,8679.0,11364.36,2685.36,4.232,27.72,-23.98,16.626,-263.04,-13.15,4,-218.0,6882.83,5.09,1796.17,2.792,157,93.49,80.36
0.12,"(0.3, 0.6)",True,100,12,22,17,32,37,10,521,384,137,0.737,5861.48,10120.94,4259.47,2.376,26.36,-31.09,11.25,-350.31,-17.52,4,-254.12,5070.98,2.911,790.5,1.492,157,521,403,118,0.7735,10551.53,13663.89,3112.36,4.39,33.91,-26.38,20.252,-248.92,-12.45,4,-218.0,8348.01,5.391,2203.52,2.819,157,93.69,88.39
0.12,"(0.3, 0.6)",True,100,12,22,17,32,37,15,521,380,141,0.7294,4816.59,9090.12,4273.53,2.127,23.92,-30.31,9.245,-397.43,-19.87,4,-254.12,4263.24,2.598,553.34,1.344,157,521,403,118,0.7735,9506.55,12618.91,3112.36,4.054,31.31,-26.38,18.247,-253.98,-12.7,4,-218.0,7540.2,4.966,1966.36,2.623,157,93.52,85.92
0.12,"(0.3, 0.6)",True,100,12,22,17,32,37,20,520,380,140,0.7308,3907.46,8078.64,4171.18,1.937,21.26,-29.79,7.514,-391.34,-19.57,4,-254.12,3498.6,2.307,408.86,1.274,156,520,403,117,0.775,8588.39,11596.26,3007.86,3.855,28.77,-25.71,16.516,-259.04,-12.95,4,-218.0,6775.46,4.564,1812.93,2.638,156,93.77,79.25
0.12,"(0.3, 0.6)",True,100,12,22,17,37,42,10,520,382,138,0.7346,5754.46,9920.47,4166.02,2.381,25.97,-30.19,11.066,-348.65,-17.43,4,-254.12,4918.67,2.84,835.78,1.56,156,520,403,117,0.775,10435.58,13443.44,3007.86,4.469,33.36,-25.71,20.068,-248.92,-12.45,4,-218.0,8195.73,5.311,2239.85,3.024,156,94.07,89.08
0.12,"(0.3, 0.6)",True,100,12,22,17,37,42,15,520,380,140,0.7308,4826.06,8992.09,4166.02,2.158,23.66,-29.76,9.281,-358.7,-17.94,6,-254.12,4214.77,2.577,611.29,1.409,156,520,403,117,0.775,9507.1,12514.96,3007.86,4.161,31.05,-25.71,18.283,-253.98,-12.7,4,-218.0,7491.74,4.941,2015.36,2.821,156,93.87,86.83
0.12,"(0.3, 0.6)",True,100,12,22,17,37,42,20,520,380,140,0.7308,3927.99,8097.61,4169.62,1.942,21.31,-29.78,7.554,-385.09,-19.25,4,-254.12,3529.32,2.319,398.67,1.267,156,520,403,117,0.775,8608.93,11616.79,3007.86,3.862,28.83,-25.71,16.556,-259.04,-12.95,4,-218.0,6806.19,4.58,1802.74,2.629,156,93.66,79.27
0.12,"(0.3, 0.6)",True,100,12,22,17,42,47,10,520,381,139,0.7327,5453.64,9624.66,4171.02,2.308,25.26,-30.01,10.488,-353.32,-17.67,4,-254.12,4652.44,2.737,801.2,1.537,156,520,403,117,0.775,10134.74,13142.6,3007.86,4.369,32.61,-25.71,19.49,-248.92,-12.45,4,-218.0,7929.44,5.171,2205.29,2.992,156,94.26,89.15
0.12,"(0.3, 0.6)",True,100,12,22,17,42,47,15,520,381,139,0.7327,4689.27,8860.29,4171.02,2.124,23.26,-30.01,9.018,-360.86,-18.04,4,-254.12,4078.14,2.523,611.12,1.409,156,520,403,117,0.775,9370.29,12378.15,3007.86,4.115,30.72,-25.71,18.02,-253.98,-12.7,4,-218.0,7355.08,4.869,2015.21,2.821,156,94.07,86.37
0.12,"(0.3, 0.6)",True,100,12,22,17,42,47,20,520,381,139,0.7327,3897.16,8068.18,4171.02,1.934,21.18,-30.01,7.495,-382.62,-19.13,4,-254.12,3488.65,2.303,408.51,1.274,156,520,403,117,0.775,8578.09,11585.95,3007.86,3.852,28.75,-25.71,16.496,-259.04,-12.95,4,-218.0,6765.5,4.559,1812.58,2.638,156,93.78,79.17
0.12,"(0.3, 0.6)",True,100,15,25,20,35,40,10,516,366,150,0.7093,5458.27,10334.64,4876.36,2.119,28.24,-32.51,10.578,-336.94,-16.85,5,-254.12,4852.38,2.586,605.89,1.333,155,516,384,132,0.7442,10103.23,13728.6,3625.36,3.787,35.75,-27.46,19.58,-248.92,-12.45,4,-218.0,8102.28,4.564,2000.95,2.48,155,92.96,86.78
0.12,"(0.3, 0.6)",True,100,15,25,20,35,40,15,516,362,154,0.7016,4556.0,9436.32,4880.33,1.934,26.07,-31.69,8.829,-347.51,-17.38,5,-254.12,4190.66,2.368,365.33,1.201,155,516,384,132,0.7442,9200.89,12826.25,3625.36,3.538,33.4,-27.46,17.831,-253.98,-12.7,4,-218.0,7440.5,4.273,1760.39,2.302,155,92.48,81.04
0.12,"(0.3, 0.6)",True,100,15,25,20,35,40,20,516,363,153,0.7035,3567.97,8454.83,4886.87,1.73,23.29,-31.94,6.915,-439.15,-21.96,5,-254.12,3432.22,2.118,135.74,1.075,155,516,384,132,0.7442,8212.8,11838.16,3625.36,3.265,30.83,-27.46,15.916,-259.04,-12.95,4,-218.0,6682.0,3.939,1530.8,2.132,155,92.11,68.75
0.12,"(0.3, 0.6)",True,100,15,25,20,40,45,10,516,363,153,0.7035,5317.96,10204.82,4886.87,2.088,28.11,-31.94,10.306,-333.79,-16.69,5,-254.12,4786.3,2.559,531.66,1.293,155,516,384,132,0.7442,9962.97,13588.33,3625.36,3.748,35.39,-27.46,19.308,-248.92,-12.45,4,-218.0,8036.24,4.535,1926.73,2.425,155,92.64,86.04
0.12,"(0.3, 0.6)",True,100,15,25,20,40,45,15,516,363,153,0.7035,4482.88,9369.75,4886.87,1.917,25.81,-31.94,8.688,-362.55,-18.13,5,-254.12,4145.32,2.35,337.56,1.186,155,516,384,132,0.7442,9127.81,12753.18,3625.36,3.518,33.21,-27.46,17.69,-253.98,-12.7,4,-218.0,7395.2,4.253,1732.61,2.282,155,92.38,79.97
0.12,"(0.3, 0.6)",True,100,15,25,20,40,45,20,516,362,154,0.7016,3646.56,8534.42,4887.86,1.746,23.58,-31.74,7.067,-434.97,-21.75,5,-254.12,3511.72,2.144,134.84,1.074,155,516,384,132,0.7442,8291.39,11916.75,3625.36,3.287,31.03,-27.46,16.069,-259.04,-12.95,4,-218.0,6761.5,3.974,1529.89,2.132,155,91.99,69.43
0.12,"(0.3, 0.6)",True,100,15,25,20,45,50,10,516,363,153,0.7035,5050.01,9936.88,4886.87,2.033,27.37,-31.94,9.787,-347.63,-17.38,5,-254.12,4554.21,2.484,495.8,1.273,155,516,384,132,0.7442,9695.08,13320.45,3625.36,3.674,34.69,-27.46,18.789,-248.92,-12.45,4,-218.0,7804.16,4.433,1890.92,2.399,155,92.75,85.86
0.12,"(0.3, 0.6)",True,100,15,25,20,45,50,15,516,363,153,0.7035,4317.67,9204.54,4886.87,1.884,25.36,-31.94,8.368,-377.5,-18.88,5,-254.12,3999.32,2.303,318.35,1.175,155,516,384,132,0.7442,8962.64,12588.0,3625.36,3.472,32.78,-27.46,17.369,-253.98,-12.7,4,-218.0,7249.2,4.189,1713.44,2.267,155,92.46,78.31
0.12,"(0.3, 0.6)",True,100,15,25,20,45,50,20,516,363,153,0.7035,3597.49,8484.36,4886.87,1.736,23.37,-31.94,6.972,-441.35,-22.07,5,-254.12,3461.87,2.128,135.62,1.075,155,516,384,132,0.7442,8242.36,11867.72,3625.36,3.274,30.91,-27.46,15.974,-259.04,-12.95,4,-218.0,6711.66,3.952,1530.7,2.132,155,92.07,68.99
0.12,"(0.3, 0.6)",True,100,18,28,23,38,43,10,514,357,157,0.6946,5022.66,10701.08,5678.42,1.885,29.98,-36.17,9.772,-479.66,-23.98,4,-242.62,4445.53,2.213,577.14,1.287,155,514,372,142,0.7237,9649.74,14020.1,4370.36,3.208,37.69,-30.78,18.774,-322.42,-16.12,4,-213.5,7677.51,3.728,1972.23,2.267,155,93.29,84.41
0.12,"(0.3, 0.6)",True,100,18,28,23,38,43,15,514,357,157,0.6946,4197.41,9875.84,5678.42,1.739,27.66,-36.17,8.166,-524.13,-26.21,4,-242.62,3838.74,2.048,358.68,1.178,155,514,372,142,0.7237,8824.4,13194.76,4370.36,3.019,35.47,-30.78,17.168,-332.48,-16.62,4,-213.5,7070.64,3.513,1753.76,2.127,155,92.87,75.22
0.12,"(0.3, 0.6)",True,100,18,28,23,38,43,20,514,354,160,0.6887,3253.13,8936.62,5683.49,1.572,25.24,-35.52,6.329,-603.05,-30.15,4,-242.62,3115.1,1.849,138.03,1.069,155,514,372,142,0.7237,7880.01,12250.37,4370.36,2.803,32.93,-30.78,15.331,-342.54,-17.13,4,-213.5,6346.91,3.255,1533.1,1.985,155,92.54,63.68
0.12,"(0.3, 0.6)",True,100,18,28,23,43,48,10,514,355,159,0.6907,4801.91,10484.33,5682.42,1.845,29.53,-35.74,9.342,-514.11,-25.71,4,-242.62,4299.42,2.172,502.48,1.249,155,514,372,142,0.7237,9429.02,13799.38,4370.36,3.157,37.1,-30.78,18.344,-332.42,-16.62,4,-213.5,7531.41,3.676,1897.61,2.219,155,93.06,81.82
0.12,"(0.3, 0.6)",True,100,18,28,23,43,48,15,514,355,159,0.6907,4047.01,9729.43,5682.42,1.712,27.41,-35.74,7.874,-554.07,-27.7,4,-242.62,3732.3,2.018,314.71,1.156,155,514,372,142,0.7237,8674.01,13044.37,4370.36,2.985,35.07,-30.78,16.876,-337.48,-16.87,4,-213.5,6964.21,3.475,1709.81,2.099,155,92.75,73.29
0.12,"(0.3, 0.6)",True,100,18,28,23,43,48,20,514,355,159,0.6907,3307.59,8990.01,5682.42,1.582,25.32,-35.74,6.435,-597.82,-29.89,4,-242.62,3156.34,1.86,151.25,1.075,155,514,372,142,0.7237,7934.47,12304.83,4370.36,2.816,33.08,-30.78,15.437,-342.54,-17.13,4,-213.5,6388.15,3.27,1546.32,1.994,155,92.56,64.42
0.12,"(0.3, 0.6)",True,100,18,28,23,48,53,10,514,354,160,0.6887,4554.46,10238.88,5684.42,1.801,28.92,-35.53,8.861,-523.13,-26.16,4,-242.62,4099.89,2.117,454.57,1.226,155,514,372,142,0.7237,9181.53,13551.89,4370.36,3.101,36.43,-30.78,17.863,-332.42,-16.62,4,-213.5,7331.85,3.605,1849.68,2.188,155,93.07,79.3
0.12,"(0.3, 0.6)",True,100,18,28,23,48,53,15,514,354,160,0.6887,3838.21,9522.62,5684.42,1.675,26.9,-35.53,7.467,-554.12,-27.71,4,-242.62,3541.19,1.965,297.01,1.147,155,514,372,142,0.7237,8465.18,12835.55,4370.36,2.937,34.5,-30.78,16.469,-337.48,-16.87,4,-213.5,6773.08,3.407,1692.11,2.087,155,92.93,71.41
0.12,"(0.3, 0.6)",True,100,18,28,23,48,53,20,514,354,160,0.6887,3269.25,8953.67,5684.42,1.575,25.29,-35.53,6.36,-603.07,-30.15,4,-242.62,3118.66,1.85,150.58,1.075,155,514,372,142,0.7237,7896.13,12266.5,4370.36,2.807,32.97,-30.78,15.362,-342.54,-17.13,4,-213.5,6350.47,3.257,1545.66,1.993,155,92.62,64.07
0.12,"(0.3, 0.6)",True,100,22,32,27,42,47,10,510,348,162,0.6824,4802.35,11226.55,6424.2,1.748,32.26,-39.66,9.416,-497.86,-24.89,6,-253.87,4445.84,2.075,356.52,1.156,153,510,355,155,0.6961,9393.66,14422.52,5028.86,2.868,40.63,-32.44,18.419,-389.52,-19.48,6,-218.0,7659.85,3.36,1733.81,1.972,153,91.89,77.88
0.12,"(0.3, 0.6)",True,100,22,32,27,42,47,15,510,348,162,0.6824,4058.91,10483.11,6424.2,1.632,30.12,-39.66,7.959,-544.03,-27.2,6,-253.87,3864.34,1.934,194.57,1.085,153,510,355,155,0.6961,8650.15,13679.01,5028.86,2.72,38.53,-32.44,16.961,-397.09,-19.85,6,-218.0,7078.3,3.181,1571.85,1.881,153,91.66,69.79
0.12,"(0.3, 0.6)",True,100,22,32,27,42,47,20,510,348,162,0.6824,3271.73,9695.93,6424.2,1.509,27.86,-39.66,6.415,-591.88,-29.59,6,-253.87,3293.99,1.796,-22.26,0.99,153,510,355,155,0.6961,7862.86,12891.72,5028.86,2.564,36.31,-32.44,15.417,-404.67,-20.23,6,-218.0,6507.87,3.005,1354.99,1.76,153,90.97,59.73
0.12,"(0.3, 0.6)",True,100,22,32,27,47,52,10,510,348,162,0.6824,4743.64,11167.83,6424.2,1.738,32.09,-39.66,9.301,-502.94,-25.15,6,-253.87,4382.77,2.059,360.87,1.158,153,510,355,155,0.6961,9334.97,14363.83,5028.86,2.856,40.46,-32.44,18.304,-387.42,-19.37,6,-218.0,7596.8,3.341,1738.17,1.975,153,92.0,77.49
0.12,"(0.3, 0.6)",True,100,22,32,27,47,52,15,510,348,162,0.6824,3979.32,10403.52,6424.2,1.619,29.9,-39.66,7.803,-545.79,-27.29,6,-253.87,3773.4,1.912,205.92,1.09,153,510,355,155,0.6961,8570.57,13599.43,5028.86,2.704,38.31,-32.44,16.805,-394.98,-19.75,6,-218.0,6987.37,3.153,1583.2,1.888,153,91.85,69.35
0.12,"(0.3, 0.6)",True,100,22,32,27,47,52,20,510,348,162,0.6824,3352.54,9776.74,6424.2,1.522,28.09,-39.66,6.574,-587.71,-29.39,6,-253.87,3339.82,1.807,12.71,1.006,153,510,355,155,0.6961,7943.69,12972.55,5028.86,2.58,36.54,-32.44,15.576,-402.54,-20.13,6,-218.0,6553.72,3.019,1389.97,1.779,153,91.16,60.7
0.12,"(0.3, 0.6)",True,100,22,32,27,52,57,10,510,348,162,0.6824,4500.97,10925.16,6424.2,1.701,31.39,-39.66,8.825,-505.47,-25.27,6,-253.87,4294.42,2.038,206.55,1.09,153,510,355,155,0.6961,9092.25,14121.11,5028.86,2.808,39.78,-32.44,17.828,-394.92,-19.75,6,-218.0,7508.4,3.313,1583.84,1.888,153,91.18,73.46
0.12,"(0.3, 0.6)",True,100,22,32,27,52,57,15,510,348,162,0.6824,3882.37,10306.57,6424.2,1.604,29.62,-39.66,7.612,-541.69,-27.08,6,-253.87,3763.02,1.91,119.35,1.052,153,510,355,155,0.6961,8473.57,13502.43,5028.86,2.685,38.04,-32.44,16.615,-399.98,-20.0,6,-218.0,6976.95,3.15,1496.63,1.839,153,91.3,67.15
0.12,"(0.3, 0.6)",True,100,22,32,27,52,57,20,510,348,162,0.6824,3313.22,9737.41,6424.2,1.516,27.98,-39.66,6.497,-581.51,-29.08,6,-253.87,3341.38,1.808,-28.16,0.988,153,510,355,155,0.6961,7904.35,12933.21,5028.86,2.572,36.43,-32.44,15.499,-405.04,-20.25,6,-218.0,6555.26,3.02,1349.09,1.756,153,90.87,60.13
0.12,"(0.3, 0.6)",True,120,8,18,13,28,33,10,521,305,216,0.5854,6071.17,9743.17,3672.0,2.653,31.94,-17.0,11.653,-409.35,-20.47,7,-280.65,5145.22,3.215,925.94,1.686,157,521,417,104,0.8004,10761.14,13360.5,2599.36,5.14,32.04,-24.99,20.655,-304.42,-15.22,3,-253.5,8422.14,6.049,2339.0,3.511,157,94.21,89.49
0.12,"(0.3, 0.6)",True,120,8,18,13,28,33,15,520,305,215,0.5865,4936.82,8612.83,3676.0,2.343,28.24,-17.1,9.494,-434.16,-21.71,7,-280.65,4262.97,2.821,673.85,1.505,156,520,417,103,0.8019,9617.72,12212.58,2594.86,4.706,29.29,-25.19,18.496,-309.48,-15.47,3,-253.5,7539.81,5.52,2077.91,3.242,156,94.08,87.9
0.12,"(0.3, 0.6)",True,120,8,18,13,28,33,20,520,275,245,0.5288,3861.13,7564.46,3703.33,2.043,27.51,-15.12,7.425,-574.01,-28.7,8,-280.65,3459.38,2.465,401.74,1.299,156,520,417,103,0.8019,8541.95,11136.81,2594.86,4.292,26.71,-25.19,16.427,-315.56,-15.78,3,-253.5,6736.13,5.038,1805.82,2.948,156,93.72,79.76
0.12,"(0.3, 0.6)",True,120,8,18,13,33,38,10,521,279,242,0.5355,5890.38,9598.78,3708.4,2.588,34.4,-15.32,11.306,-409.35,-20.47,8,-280.65,4998.4,3.123,891.98,1.659,157,521,417,104,0.8004,10580.37,13179.73,2599.36,5.07,31.61,-24.99,20.308,-304.42,-15.22,3,-253.5,8275.31,5.961,2305.06,3.475,157,94.24,89.4
0.12,"(0.3, 0.6)",True,120,8,18,13,33,38,15,521,277,244,0.5317,4902.02,8614.43,3712.4,2.32,31.1,-15.21,9.409,-470.37,-23.52,8,-280.65,4241.86,2.798,660.16,1.488,157,521,417,104,0.8004,9591.94,12191.3,2599.36,4.69,29.24,-24.99,18.411,-309.48,-15.47,3,-253.5,7518.69,5.508,2073.25,3.226,157,94.09,87.53
0.12,"(0.3, 0.6)",True,120,8,18,13,33,38,20,520,276,244,0.5308,3944.19,7649.2,3705.01,2.065,27.71,-15.18,7.585,-561.08,-28.05,8,-280.65,3518.1,2.488,426.09,1.318,156,520,417,103,0.8019,8625.02,11219.88,2594.86,4.324,26.91,-25.19,16.587,-315.56,-15.78,3,-253.5,6794.85,5.074,1830.17,2.975,156,93.78,80.5
0.12,"(0.3, 0.6)",True,120,8,18,13,38,43,10,520,245,275,0.4712,5612.41,9330.8,3718.39,2.509,38.08,-13.52,10.793,-461.94,-23.1,11,-280.65,4781.17,3.014,831.24,1.618,156,520,417,103,0.8019,10293.41,12888.27,2594.86,4.967,30.91,-25.19,19.795,-304.42,-15.22,3,-253.5,8058.11,5.831,2235.31,3.412,156,94.18,89.05
0.12,"(0.3, 0.6)",True,120,8,18,13,38,43,15,520,245,275,0.4712,4722.01,8440.39,3718.39,2.27,34.45,-13.52,9.081,-503.96,-25.2,11,-280.65,4111.17,2.732,610.84,1.454,156,520,417,103,0.8019,9402.93,11997.79,2594.86,4.624,28.77,-25.19,18.083,-309.48,-15.47,3,-253.5,7388.02,5.429,2014.91,3.174,156,93.96,86.17
0.12,"(0.3, 0.6)",True,120,8,18,13,38,43,20,520,244,276,0.4692,3855.2,7574.69,3719.49,2.036,31.04,-13.48,7.414,-583.47,-29.17,11,-280.65,3461.03,2.458,394.17,1.293,156,520,417,103,0.8019,8536.04,11130.9,2594.86,4.29,26.69,-25.19,16.415,-315.04,-15.75,3,-253.5,6737.8,5.039,1798.24,2.94,156,93.68,79.58
0.12,"(0.3, 0.6)",True,120,10,20,15,30,35,10,519,390,129,0.7514,6072.17,9879.93,3807.76,2.595,25.33,-29.52,11.7,-413.85,-20.69,6,-280.65,5401.13,3.41,671.03,1.428,156,519,410,109,0.79,10744.05,13485.91,2741.86,4.919,32.89,-25.15,20.701,-305.58,-15.28,3,-253.5,8669.06,6.504,2074.98,2.778,156,92.59,86.69
0.12,"(0.3, 0.6)",True,120,10,20,15,30,35,15,518,390,128,0.7529,5127.87,8819.69,3691.82,2.389,22.61,-28.84,9.899,-420.77,-21.04,6,-280.65,4488.19,2.989,639.68,1.446,156,518,410,108,0.7915,9790.75,12408.11,2617.36,4.741,30.26,-24.23,18.901,-312.51,-15.63,3,-253.5,7747.09,5.919,2043.65,2.961,156,93.6,87.5
0.12,"(0.3, 0.6)",True,120,10,20,15,30,35,20,518,389,129,0.751,4082.76,7789.46,3706.71,2.101,20.02,-28.73,7.882,-484.11,-24.21,6,-280.65,3714.36,2.638,368.39,1.256,156,518,410,108,0.7915,8745.55,11362.91,2617.36,4.341,27.71,-24.23,16.883,-320.06,-16.0,3,-253.5,6973.17,5.427,1772.38,2.7,156,93.14,80.24
0.12,"(0.3, 0.6)",True,120,10,20,15,35,40,10,518,391,127,0.7548,5975.86,9679.22,3703.36,2.614,24.76,-29.16,11.536,-413.85,-20.69,6,-280.65,5133.03,3.266,842.83,1.586,156,518,410,108,0.7915,10638.77,13256.13,2617.36,5.065,32.33,-24.23,20.538,-305.58,-15.28,3,-253.5,8391.96,6.328,2246.81,3.155,156,93.79,88.71
0.12,"(0.3, 0.6)",True,120,10,20,15,35,40,15,518,390,128,0.7529,5015.86,8720.22,3704.36,2.354,22.36,-28.94,9.683,-420.77,-21.04,6,-280.65,4418.98,2.95,596.88,1.415,156,518,410,108,0.7915,9678.71,12296.07,2617.36,4.698,29.99,-24.23,18.685,-312.51,-15.63,3,-253.5,7677.85,5.875,2000.86,2.92,156,93.46,87.09
0.12,"(0.3, 0.6)",True,120,10,20,15,35,40,20,518,388,130,0.749,4061.69,7771.9,3710.21,2.095,20.03,-28.54,7.841,-465.53,-23.28,6,-280.65,3699.36,2.629,362.33,1.252,156,518,410,108,0.7915,8724.48,11341.84,2617.36,4.333,27.66,-24.23,16.843,-320.06,-16.0,3,-253.5,6958.16,5.418,1766.31,2.695,156,93.13,80.11
0.12,"(0.3, 0.6)",True,120,10,20,15,40,45,10,518,391,127,0.7548,5771.03,9474.39,3703.36,2.558,24.23,-29.16,11.141,-411.69,-20.58,6,-280.65,5007.08,3.211,763.95,1.531,156,518,410,108,0.7915,10434.0,13051.36,2617.36,4.986,31.83,-24.23,20.143,-304.42,-15.22,3,-253.5,8266.06,6.248,2167.93,3.08,156,93.56,88.11
0.12,"(0.3, 0.6)",True,120,10,20,15,40,45,15,518,391,127,0.7548,4944.55,8647.91,3703.36,2.335,22.12,-29.16,9.545,-419.24,-20.96,6,-280.65,4387.64,2.937,556.91,1.387,156,518,410,108,0.7915,9607.44,12224.8,2617.36,4.671,29.82,-24.23,18.547,-310.98,-15.55,3,-253.5,7646.55,5.855,1960.89,2.881,156,93.28,86.38
0.12,"(0.3, 0.6)",True,120,10,20,15,40,45,20,518,389,129,0.751,4089.2,7794.56,3705.36,2.104,20.04,-28.72,7.894,-487.2,-24.36,6,-280.65,3747.51,2.654,341.69,1.237,156,518,410,108,0.7915,8752.0,11369.36,2617.36,4.344,27.73,-24.23,16.896,-318.54,-15.93,3,-253.5,7006.33,5.448,1745.67,2.675,156,92.93,79.83
0.12,"(0.3, 0.6)",True,120,12,22,17,32,37,10,516,385,131,0.7461,6002.09,10098.86,4096.77,2.465,26.23,-31.27,11.632,-396.85,-19.84,4,-280.65,5186.26,3.039,815.83,1.525,155,516,403,113,0.781,10646.97,13646.83,2999.86,4.549,33.86,-26.55,20.634,-304.42,-15.22,3,-253.5,8436.24,5.602,2210.73,2.895,155,93.56,88.4
