family,coin,tf,n,pf,wr,payoff,net_pct,calmar,sharpe,maxdd,liq
atr_climax_fade,ETH,5m,2142,0.47239606360503,29.08496732026144,1.151797143845972,-1021.4566395647767,-1.8819852092671243,-4.271760393654443,991.5605151941747,0
micro_pullback,ETH,5m,1749,0.46229085501303907,23.156089193825043,1.5341207633025296,-906.96158181145,-1.8250168178082564,-1.3524792668211907,907.835842202098,0
orb_fade,ETH,5m,1987,0.3544777286217772,37.59436336185204,0.5884235388099113,-1068.9649573632066,-1.8399863138250347,-3.4172771221162206,1060.7741095541758,0
range_fade,ETH,5m,1657,0.8419847134681603,36.63246831623416,1.4564809705791901,-195.9308202898581,-1.9474974055448218,-1.898398716625133,183.78227647867112,1
failed_breakout,ETH,5m,3449,0.5349140823653086,25.80458103798202,1.5380282435649717,-1529.5191165086983,-1.8211501982453113,-1.5112466130142421,1533.7376411491118,0
sweep_reversal,ETH,5m,2650,0.663971566457482,41.88679245283019,0.9211857768869571,-593.6478883440284,-1.8203796891354285,1.6461431996390474,595.5371776604027,1
squeeze_expansion,ETH,5m,972,0.5904844686601616,26.954732510288064,1.6001678349187585,-345.84709571396667,-1.8524476959243583,-0.2955746863375994,341.64797993918586,0
reclaim_pullback,ETH,5m,1945,0.6182285733668511,27.866323907455016,1.600322303383196,-636.5458891696048,-1.8809580265463788,-2.862214415874776,619.0705038727168,0
mr_fade2,ETH,5m,1430,0.8506713590982918,44.61538461538462,1.0560058250875346,-131.58042148043046,-1.9035538510132721,-2.575985431399951,126.21185252132747,1
donchian_breakout,ETH,5m,1870,0.6109101042500787,26.684491978609625,1.6784724507552262,-634.7698983999527,-1.8231294345529434,-1.7661236108436233,636.7698983999527,0
regime_mr,BTC,3m,2509,0.7957418509373401,78.83618971701874,0.2136192734316115,-120.24954998594586,-3.1255542233024456,-2.117414967713871,117.57326595659504,0
bb_revert,BTC,3m,3330,0.4054720376686437,27.8978978978979,1.047942263124234,-1888.5549121935328,-3.0797767890338994,-3.2921222297210946,1866.1897152782376,0
kc_revert,BTC,3m,2912,0.399449944281731,25.652472527472526,1.1577096778714158,-1710.980175399109,-3.042184760234501,-3.3598436547373782,1712.9787095860074,0
rsi_snapback,BTC,3m,1340,0.42639655160707196,35.373134328358205,0.7790282989276884,-625.6796837717984,-3.0462615374073767,-1.462634548803517,626.0510731746817,0
stoch_snapback,BTC,3m,3880,0.3773118026319932,33.8659793814433,0.7368204608475605,-2121.777364800897,-3.042723167766585,-2.220690288364568,2121.7773648008974,0
vwap_revert,BTC,3m,2995,0.37505938557599816,31.986644407345576,0.7974905724616995,-1672.7567119226426,-3.0460921500358933,-1.853068748379942,1673.0568004435547,0
vwap_reclaim,BTC,3m,1342,0.38011154337142516,28.986587183308494,0.9312244237351367,-814.2501583637436,-3.043568897227433,-1.675165548253243,814.2501583637438,0
wick_fade,BTC,3m,1194,0.3308344586042631,37.77219430485762,0.5450332655054712,-639.7041189025339,-3.0467445742904835,-4.679552752889549,639.7041189025341,0
atr_climax_fade,BTC,3m,2127,0.2759522964647765,21.57968970380818,1.0028070381334362,-1784.005518718158,-3.043516025362632,-5.431551919501708,1784.005518718159,0
micro_pullback,BTC,3m,1945,0.2737258010071016,17.223650385604113,1.3155180287206971,-1708.5445281294103,-3.0447854573260846,-3.264514108652576,1708.544528129408,0
orb_fade,BTC,3m,1632,0.2165363032314279,26.47058823529412,0.6014897311984108,-1430.008905090366,-3.0590330522235596,-2.5538185308346466,1430.0089050903664,0
range_fade,BTC,3m,1903,0.7407007490990494,34.57698370993169,1.401477861137259,-426.4181966063357,-3.0713036088855246,-4.312560685062895,422.6482882167881,0
failed_breakout,BTC,3m,3995,0.3302434721106872,19.67459324155194,1.3482840992407064,-3179.055919226166,-3.04362177092924,-3.2187041017955007,3179.055919226169,0
sweep_reversal,BTC,3m,3000,0.47154400685778686,35.96666666666667,0.8395143996050125,-1304.7965447787901,-3.0910284996068045,-2.309350830798039,1284.6288202111627,0
squeeze_expansion,BTC,3m,732,0.4749250780092488,24.59016393442623,1.4564369058950297,-379.844815032032,-3.0476985700866264,-3.9415355441970634,379.84481503203244,0
reclaim_pullback,BTC,3m,2093,0.4321009822405326,23.554706163401814,1.4023561289753594,-1241.950295242125,-3.293924642224386,-4.385949372354565,1148.8727249815372,0
mr_fade2,BTC,3m,1319,0.7362756964871537,41.39499620924943,1.0423829915468312,-246.92653205000835,-3.059382803071989,0.9695175360091247,245.7227400374777,0
donchian_breakout,BTC,3m,2081,0.4268597078548702,22.393080249879866,1.4793528501837243,-1249.6368137356305,-3.0476455546471395,-3.7558602131056817,1249.6368137356299,0
regime_mr,BTC,5m,2924,1.0515520656277193,85.02051983584131,0.1852694307099522,24.718241071899847,2.0456720022024917,1.3325959056654193,22.156447269065897,0
bb_revert,BTC,5m,3253,0.4631515294135378,30.09529664924685,1.0757983430913023,-1520.8812720414005,-1.8677160912711557,0.16341185264781452,1487.259479039769,0
kc_revert,BTC,5m,2595,0.5202757214232646,30.211946050096337,1.2018103718080768,-1069.9308883872322,-1.8887856451259817,-1.6130357809936862,1034.5529168569794,0
rsi_snapback,BTC,5m,1299,0.5419849344751855,39.79984603541185,0.8197915256471857,-428.9517633839896,-1.901236317282136,-4.467395081251791,411.97325468515567,0
stoch_snapback,BTC,5m,3836,0.4748607354311371,37.799791449426486,0.7813915274059952,-1569.2629043879242,-1.8255704907783699,-2.255910194447394,1569.2629043879228,0
vwap_revert,BTC,5m,2953,0.4565070552623187,37.92753132407721,0.7471227074069913,-1234.2801092585248,-1.822125798963213,1.2879699627966263,1237.645184127529,0
vwap_reclaim,BTC,5m,1668,0.4273114017932334,30.515587529976017,0.9729939384643567,-863.2383663167559,-1.8225791491112533,-3.1068318455466017,865.7979015520602,0
wick_fade,BTC,5m,1295,0.3582473282382229,38.53281853281853,0.5714726919391292,-633.0167587593556,-1.8368606716656604,-4.456778973979491,630.2642828410303,0
atr_climax_fade,BTC,5m,2045,0.374970382694311,26.112469437652813,1.061011700844764,-1309.6893408402555,-1.9332263266620064,-3.6117553902455537,1238.0895758583472,0
micro_pullback,BTC,5m,1783,0.34565256704872305,19.910263600673023,1.3903996218185253,-1289.9702588815776,-1.8334826644437343,-4.186903529462383,1286.5260854703115,0
orb_fade,BTC,5m,2029,0.2759803902541753,32.92262198127156,0.5622893879280428,-1435.894977845908,-1.8341388515694506,-4.00167589953851,1435.894977845909,0
range_fade,BTC,5m,1880,0.8492161957157945,37.5531914893617,1.412152710722865,-223.86236707797198,-1.7817391330031043,-1.9386108220225957,229.65661407083107,0
failed_breakout,BTC,5m,3833,0.4037221304242156,22.175841377511087,1.4168271941828652,-2476.1627516951826,-1.8260461722862007,-2.2163639212493735,2476.1627516951894,0
sweep_reversal,BTC,5m,2885,0.5140861273556888,36.84575389948007,0.8811523274149248,-1080.3292667766095,-1.8240760978970556,-1.6036403522130682,1081.4960651480042,0
squeeze_expansion,BTC,5m,787,0.4497077923122027,23.252858958068614,1.4842814565932811,-421.8032258698667,-1.8463433617065383,-3.449302529801127,419.1906026978974,0
reclaim_pullback,BTC,5m,2035,0.5190573548873343,25.995085995085994,1.4776944734599724,-928.2387722774344,-1.907271574390033,-1.7602037849121506,890.564064960804,0
mr_fade2,BTC,5m,1330,0.8009962089493208,42.93233082706767,1.0647217558538258,-177.60960399814368,-1.8059077294723984,0.04834829452505444,179.5902040005284,0
donchian_breakout,BTC,5m,2031,0.48729008931970774,23.78138847858198,1.5617496030370759,-1012.7361950973627,-1.827566835947152,-1.6558580412328654,1013.231196268443,0
regime_mr,ZEC,3m,2550,1.0434495041145528,81.56862745098039,0.23577945525665375,19.677693856053267,1.8613242824358118,1.4472842417250076,32.34141931739349,0
bb_revert,ZEC,3m,3113,0.7455048095731059,38.16254416961131,1.207993904400866,-531.2763569024669,-3.093845702811395,-2.195620913096334,522.5157250139579,4
kc_revert,ZEC,3m,2403,0.8077721286809436,36.91219309196837,1.3805891173396962,-314.44682018951124,-3.0340378754069275,1.4020694208411437,315.3579151438663,4
rsi_snapback,ZEC,3m,1358,0.7619611667472274,45.06627393225332,0.9287958012964569,-189.43695175656282,-2.8584174544886376,-2.9105003824204734,201.97773526752997,0
stoch_snapback,ZEC,3m,3721,0.7047255951508027,43.886052136522444,0.9010820836955763,-675.1206335393399,-3.17918265214144,1.4905912985990357,646.4906106907065,1
vwap_revert,ZEC,3m,2803,0.7209181293520344,44.66642882625758,0.893086276857033,-467.9736850994871,-2.96275701319968,-3.514878424800892,481.03056737451715,5
vwap_reclaim,ZEC,3m,1146,0.7503539935592919,38.65619546247818,1.1907423419236618,-190.68159595010425,-3.091924479675492,-0.6049512081615306,187.73207906830075,0
wick_fade,ZEC,3m,1145,0.7102613108138447,51.877729257641924,0.6588450879771521,-172.1093616205887,-3.02581704410273,-2.66212872993286,173.30575328730455,0
atr_climax_fade,ZEC,3m,1874,0.6775949145742124,34.41835645677695,1.291107209320476,-453.01874678139046,-3.0180199279334663,-1.101261473203843,456.8537652131722,4
micro_pullback,ZEC,3m,1907,0.701278863031315,28.945988463555324,1.721436339506217,-463.6152693487901,-3.11038715802771,-1.32109735710783,453.78187777845585,0
orb_fade,ZEC,3m,1509,0.6295310278108971,42.74353876739563,0.8432787721373877,-370.98370028643205,-3.090439825820989,-4.4389640492214975,365.592192323673,0
range_fade,ZEC,3m,1807,0.8559925165254618,34.97509684560045,1.5914417830971797,-186.46570182876403,-2.8910880905689353,-1.7676414858011291,196.37185254529564,1
failed_breakout,ZEC,3m,3470,0.6992268943249468,28.760806916426514,1.7319527883479646,-857.1128051059045,-3.266652843365746,-2.171811214378024,798.3436938548366,1
sweep_reversal,ZEC,3m,2760,0.7407798186465151,41.81159420289855,1.0309292796761726,-451.885946356536,-3.090583902219317,-3.4502880190273655,444.88032128918496,2
squeeze_expansion,ZEC,3m,834,0.8162893622562674,31.894484412470025,1.7430539765472175,-115.765469338075,-2.967996315808716,-2.0572958072580847,118.86595186795326,0
reclaim_pullback,ZEC,3m,1848,0.7939846976195832,31.060606060606062,1.76225871910688,-289.50236947545636,-3.3044554167435964,-3.97406766364045,267.0265577612581,0
mr_fade2,ZEC,3m,1258,0.8897586929848227,44.19713831478537,1.1234003641642902,-81.3620954146882,-2.624811487277209,-1.1636248828034346,94.32770075331453,4
