min_abs_slope_pct,block_body_band,block_sunday,sl_loss_usdt,breakeven_usdt,lock_profit_activate_usdt,lock_profit_usdt,trail_activate_usdt,trail_start_usdt,trail_distance_usdt,blofin_n,blofin_wins,blofin_losses,blofin_win_rate,blofin_net_pnl,blofin_gross_win,blofin_gross_loss,blofin_profit_factor,blofin_avg_win,blofin_avg_loss,blofin_avg_trade,blofin_max_dd,blofin_max_dd_pct_of_capital,blofin_largest_loss_streak,blofin_largest_loss_run_usdt,blofin_is_net_pnl,blofin_is_pf,blofin_oos_net_pnl,blofin_oos_pf,blofin_oos_n,lighter_n,lighter_wins,lighter_losses,lighter_win_rate,lighter_net_pnl,lighter_gross_win,lighter_gross_loss,lighter_profit_factor,lighter_avg_win,lighter_avg_loss,lighter_avg_trade,lighter_max_dd,lighter_max_dd_pct_of_capital,lighter_largest_loss_streak,lighter_largest_loss_run_usdt,lighter_is_net_pnl,lighter_is_pf,lighter_oos_net_pnl,lighter_oos_pf,lighter_oos_n,score_lighter,score_blofin
0.12,"(0.3, 0.6)",True,80,45,55,50,70,75,45.0,1045,703,342,0.6727,11256.25,33791.92,22535.67,1.499,48.07,-65.89,10.772,-728.83,-36.44,8,-507.85,8517.39,1.549,2738.85,1.39,314,1045,703,342,0.6727,20661.23,40120.23,19459.0,2.062,57.07,-56.9,19.772,-549.02,-27.45,8,-436.0,15096.05,2.128,5565.18,1.916,314,97.69,85.55
0.12,"(0.3, 0.6)",True,80,45,55,50,70,75,67.5,1035,649,386,0.6271,11041.31,33408.92,22367.61,1.494,51.48,-57.95,10.668,-790.81,-39.54,8,-507.85,8670.05,1.568,2371.26,1.334,311,1035,694,341,0.6705,20356.14,39479.39,19123.25,2.064,56.89,-56.08,19.668,-582.87,-29.14,8,-436.0,15185.3,2.164,5170.85,1.851,311,96.65,83.48
0.12,"(0.3, 0.6)",True,80,45,55,50,85,90,45.0,1048,705,343,0.6727,12341.01,34970.24,22629.22,1.545,49.6,-65.97,11.776,-713.75,-35.69,8,-507.85,9230.54,1.592,3110.48,1.442,315,1048,705,343,0.6727,21773.04,41316.54,19543.5,2.114,58.61,-56.98,20.776,-533.93,-26.7,8,-436.0,15827.11,2.175,5945.92,1.978,315,97.96,87.12
0.12,"(0.3, 0.6)",True,80,45,55,50,85,90,67.5,1047,702,345,0.6705,11953.67,34583.78,22630.11,1.528,49.26,-65.59,11.417,-751.14,-37.56,8,-507.85,9158.57,1.587,2795.11,1.398,315,1047,704,343,0.6724,21376.29,40919.79,19543.5,2.094,58.12,-56.98,20.417,-545.04,-27.25,8,-436.0,15745.62,2.169,5630.67,1.927,315,97.31,85.52
0.12,"(0.3, 0.6)",True,80,45,65,50,80,85,45.0,1035,620,415,0.599,10218.59,33339.71,23121.12,1.442,53.77,-55.71,9.873,-763.72,-38.19,8,-507.85,7708.0,1.483,2510.59,1.35,311,1035,620,415,0.599,19533.73,38921.23,19387.5,2.008,62.78,-46.72,18.873,-583.93,-29.2,8,-436.0,14223.73,2.064,5310.01,1.883,311,97.82,84.47
0.12,"(0.3, 0.6)",True,80,45,65,50,80,85,67.5,1028,609,419,0.5924,9891.3,32992.78,23101.49,1.428,54.18,-55.13,9.622,-884.77,-44.24,8,-507.85,7660.2,1.481,2231.09,1.311,309,1028,616,412,0.5992,19142.36,38516.36,19374.0,1.988,62.53,-47.02,18.621,-595.04,-29.75,8,-436.0,14129.76,2.058,5012.6,1.833,309,96.91,82.7
0.12,"(0.3, 0.6)",True,80,45,65,50,95,100,45.0,1036,620,416,0.5985,10661.92,33876.59,23214.67,1.459,54.64,-55.8,10.291,-762.29,-38.11,8,-507.85,8066.07,1.503,2595.85,1.362,311,1036,620,416,0.5985,19986.16,39458.16,19472.0,2.026,63.64,-46.81,19.292,-582.5,-29.12,8,-436.0,14590.8,2.084,5395.36,1.897,311,97.71,84.7
0.12,"(0.3, 0.6)",True,80,45,65,50,95,100,67.5,1035,619,416,0.5981,10124.1,33338.77,23214.67,1.436,53.86,-55.8,9.782,-879.11,-43.96,8,-507.85,7535.2,1.47,2588.9,1.361,311,1035,619,416,0.5981,19438.43,38910.43,19472.0,1.998,62.86,-46.81,18.781,-593.75,-29.69,8,-436.0,14050.04,2.044,5388.4,1.896,311,98.13,84.9
0.12,"(0.3, 0.6)",True,80,45,75,50,90,95,45.0,1026,551,475,0.537,9757.59,33368.91,23611.32,1.413,60.56,-49.71,9.51,-863.78,-43.19,12,-521.35,7116.03,1.435,2641.56,1.364,308,1026,551,475,0.537,18992.12,38329.62,19337.5,1.982,69.56,-40.71,18.511,-683.93,-34.2,12,-440.5,13577.86,2.013,5414.26,1.912,308,98.29,85.42
0.12,"(0.3, 0.6)",True,80,45,75,50,90,95,67.5,1023,549,474,0.5367,9046.82,32564.58,23517.76,1.385,59.32,-49.62,8.843,-889.59,-44.48,12,-521.35,6211.62,1.378,2835.21,1.401,307,1023,549,474,0.5367,18253.4,37506.4,19253.0,1.948,68.32,-40.62,17.843,-695.04,-34.75,12,-440.5,12654.17,1.938,5599.22,1.971,307,98.58,86.72
0.12,"(0.3, 0.6)",True,80,45,75,50,105,110,45.0,1025,550,475,0.5366,9728.63,33339.94,23611.32,1.412,60.62,-49.71,9.491,-864.85,-43.24,12,-521.35,7128.82,1.436,2599.81,1.359,308,1025,550,475,0.5366,18954.06,38291.56,19337.5,1.98,69.62,-40.71,18.492,-685.0,-34.25,12,-440.5,13581.62,2.014,5372.44,1.905,308,98.13,85.17
0.12,"(0.3, 0.6)",True,80,45,75,50,105,110,67.5,1025,550,475,0.5366,8317.73,31929.04,23611.31,1.352,58.05,-49.71,8.115,-864.85,-43.24,12,-521.35,5981.3,1.364,2336.43,1.326,308,1025,550,475,0.5366,17542.6,36880.1,19337.5,1.907,67.05,-40.71,17.115,-685.0,-34.25,12,-440.5,12433.32,1.922,5109.27,1.873,308,97.17,84.73
0.12,"(0.3, 0.6)",True,100,15,25,20,40,45,15.0,1142,866,276,0.7583,19690.12,27956.51,8266.39,3.382,32.28,-29.95,17.242,-354.56,-17.73,5,-240.5,14605.5,3.521,5084.62,3.056,343,1142,897,245,0.7855,29969.4,35921.9,5952.5,6.035,40.05,-24.3,26.243,-228.5,-11.42,4,-213.5,21796.88,6.099,8172.52,5.87,343,98.1,97.04
0.12,"(0.3, 0.6)",True,100,15,25,20,40,45,22.5,1142,858,284,0.7513,17022.66,25303.26,8280.6,3.056,29.49,-29.16,14.906,-373.54,-18.68,5,-240.5,12406.74,3.137,4615.92,2.865,343,1142,897,245,0.7855,27301.87,33254.37,5952.5,5.587,37.07,-24.3,23.907,-247.49,-12.37,4,-213.5,19598.14,5.585,7703.74,5.591,343,98.72,97.86
0.12,"(0.3, 0.6)",True,100,15,25,20,55,60,15.0,1142,858,284,0.7513,18659.06,26953.45,8294.39,3.25,31.41,-29.21,16.339,-365.6,-18.28,5,-240.5,13759.85,3.365,4899.21,2.979,343,1142,897,245,0.7855,28938.17,34890.67,5952.5,5.862,38.9,-24.3,25.34,-239.54,-11.98,4,-213.5,20951.07,5.901,7987.1,5.76,343,98.32,97.31
0.12,"(0.3, 0.6)",True,100,15,25,20,55,60,22.5,1142,858,284,0.7513,16576.34,24870.73,8294.39,2.999,28.99,-29.21,14.515,-384.5,-19.23,5,-240.5,12159.27,3.09,4417.07,2.784,343,1142,897,245,0.7855,26855.44,32807.94,5952.5,5.512,36.58,-24.3,23.516,-258.45,-12.92,4,-213.5,19350.55,5.527,7504.89,5.473,343,98.53,97.53
0.12,"(0.3, 0.6)",True,100,15,35,20,50,55,15.0,1139,741,398,0.6506,18157.55,27940.98,9783.43,2.856,37.71,-24.58,15.942,-288.68,-14.43,8,-240.5,13328.2,2.937,4829.35,2.664,342,1139,775,364,0.6804,28409.71,34797.71,6388.0,5.447,44.9,-17.55,24.943,-213.5,-10.68,8,-213.5,20501.43,5.428,7908.28,5.498,342,98.48,97.57
0.12,"(0.3, 0.6)",True,100,15,35,20,50,55,22.5,1139,741,398,0.6506,15945.91,25729.34,9783.43,2.63,34.72,-24.58,14.0,-324.3,-16.21,8,-240.5,11597.32,2.685,4348.59,2.498,342,1139,775,364,0.6804,26198.01,32586.01,6388.0,5.101,42.05,-17.55,23.001,-224.02,-11.2,8,-213.5,18770.56,5.054,7427.45,5.225,342,98.82,97.98
0.12,"(0.3, 0.6)",True,100,15,35,20,65,70,15.0,1139,729,410,0.64,18151.39,27976.84,9825.45,2.847,38.38,-23.96,15.936,-311.6,-15.58,8,-240.5,13472.66,2.95,4678.74,2.604,342,1139,775,364,0.6804,28403.37,34791.37,6388.0,5.446,44.89,-17.55,24.937,-213.5,-10.68,8,-213.5,20645.72,5.459,7757.65,5.413,342,98.13,97.01
0.12,"(0.3, 0.6)",True,100,15,35,20,65,70,22.5,1139,729,410,0.64,16428.91,26254.35,9825.45,2.672,36.01,-23.96,14.424,-336.35,-16.82,8,-240.5,12183.05,2.763,4245.86,2.456,342,1139,775,364,0.6804,26680.91,33068.91,6388.0,5.177,42.67,-17.55,23.425,-224.99,-11.25,8,-213.5,19356.19,5.181,7324.72,5.167,342,98.22,97.02
0.12,"(0.3, 0.6)",True,100,15,45,20,60,65,15.0,1136,625,511,0.5502,17864.05,29252.98,11388.93,2.569,46.8,-22.29,15.725,-336.36,-16.82,11,-248.56,13029.43,2.614,4834.61,2.459,341,1136,651,485,0.5731,28089.04,35021.54,6932.5,5.052,53.8,-14.29,24.726,-213.5,-10.68,11,-213.5,20184.47,5.009,7904.56,5.166,341,98.68,97.85
0.12,"(0.3, 0.6)",True,100,15,45,20,60,65,22.5,1136,625,511,0.5502,15623.09,27012.02,11388.93,2.372,43.22,-22.29,13.753,-368.19,-18.41,11,-248.56,11330.05,2.403,4293.04,2.296,341,1136,651,485,0.5731,25848.04,32780.54,6932.5,4.729,50.35,-14.29,22.754,-220.24,-11.01,11,-213.5,18485.13,4.671,7362.91,4.88,341,98.91,98.08
